날짜,Dubai,Brent,WTI,평균,평균-30
2015-09-30,45.92,47.69,44.74,46.12,0.028775
2015-10-01,45.38,48.13,45.54,46.35,0.052213
2015-10-04,45.91,49.25,46.26,47.14,0.128291
2015-10-05,46.48,51.92,48.53,48.98,0.173736
2015-10-06,48.97,51.33,47.81,49.37,0.187921
2015-10-07,48.41,53.05,49.43,50.3,0.128815
2015-10-08,49.99,52.65,49.63,50.76,0.071564
2015-10-11,49.61,49.86,47.1,48.86,-0.036102
2015-10-12,47.08,49.24,46.66,47.66,-0.013659
2015-10-13,46.52,49.15,46.64,47.44,-0.004198
2015-10-14,46.44,48.71,46.38,47.18,-0.020145
2015-10-15,46.58,50.46,47.26,48.1,0.01008
2015-10-18,46.22,48.61,45.89,46.91,-0.004457
2015-10-19,44.61,48.71,45.55,46.29,-0.017823
2015-10-20,44.43,47.85,45.2,45.83,-0.012923
2015-10-21,43.71,48.08,45.38,45.72,-0.02412
2015-10-22,43.9,47.99,44.6,45.5,-0.019185
2015-10-25,43.48,47.54,43.98,45.0,-0.006184
2015-10-26,43.01,46.81,43.2,44.34,-0.015323
2015-10-27,43.11,49.05,45.94,46.03,-0.02043
2015-10-28,44.45,48.8,46.06,46.44,-0.024165
2015-10-29,43.94,49.56,46.59,46.7,0.014115
2015-11-01,44.55,48.79,46.14,46.49,-0.005136
2015-11-02,43.89,50.54,47.9,47.44,0.017153
2015-11-03,45.45,48.58,46.32,46.78,0.02162
2015-11-04,43.7,47.98,45.2,45.63,-0.019553
2015-11-05,43.16,47.42,44.29,44.96,-0.031661
2015-11-08,42.88,47.19,43.87,44.65,-0.020619
2015-11-09,,47.44,44.21,45.82,0.000437
2015-11-10,42.59,45.81,42.93,43.78,-0.046603
2015-11-11,41.68,44.06,41.75,42.5,-0.078491
2015-11-12,40.77,43.61,40.74,41.71,-0.100108
2015-11-15,40.35,44.56,41.74,42.22,-0.10437
2015-11-16,40.39,43.57,40.67,41.54,-0.151899
2015-11-17,39.64,44.14,40.75,41.51,-0.159206
2015-11-18,40.13,44.18,40.54,41.62,-0.172565
2015-11-19,40.07,44.66,40.39,41.71,-0.17829
2015-11-22,39.57,44.83,41.75,42.05,-0.139378
2015-11-23,40.7,46.12,42.87,43.23,-0.09295
2015-11-24,41.4,46.17,43.04,43.54,-0.082209
2015-11-25,40.94,45.46,,43.2,-0.084358
2015-11-26,40.37,44.86,41.71,42.31,-0.120374
2015-11-29,39.87,44.61,41.65,42.04,-0.103816
2015-11-30,39.8,44.44,41.85,42.03,-0.092029
2015-12-01,39.75,42.49,39.94,40.73,-0.111281
2015-12-02,38.29,43.84,41.08,41.07,-0.101706
2015-12-03,39.11,43.0,39.97,40.69,-0.105714
2015-12-06,38.35,40.73,37.65,38.91,-0.135333
2015-12-07,36.91,40.26,37.51,38.23,-0.137799
2015-12-08,36.49,40.11,37.16,37.92,-0.176189
2015-12-09,36.51,39.73,36.76,37.67,-0.188846
2015-12-10,36.2,37.93,35.62,36.58,-0.216702
2015-12-13,34.64,37.92,36.31,36.29,-0.219402
2015-12-14,33.82,38.45,37.35,36.54,-0.229764
2015-12-15,34.24,37.19,35.52,35.65,-0.237922
2015-12-16,32.86,37.06,34.95,34.96,-0.233837
2015-12-17,32.98,36.88,34.73,34.86,-0.224644
2015-12-20,31.98,36.35,34.74,34.36,-0.230459
2015-12-21,32.0,36.11,36.14,34.75,-0.241598
2015-12-22,31.82,37.36,37.5,35.56,-0.187757
2015-12-23,32.83,37.89,38.1,36.27,-0.146588
2015-12-27,32.61,36.62,36.81,35.35,-0.152481
2015-12-28,32.11,37.79,37.87,35.92,-0.149218
2015-12-29,32.74,36.46,36.6,35.27,-0.150939
2015-12-30,32.19,37.28,37.04,35.5,-0.144784
2016-01-03,32.54,37.22,36.76,35.51,-0.146804
2016-01-04,31.66,36.42,35.97,34.68,-0.168545
2016-01-05,30.76,34.23,33.97,32.99,-0.215458
2016-01-06,27.96,33.75,33.27,31.66,-0.267638
2016-01-07,29.11,33.55,33.16,31.94,-0.266422
2016-01-10,28.07,31.55,31.41,30.34,-0.297685
2016-01-11,26.44,30.86,30.44,29.25,-0.308674
2016-01-12,26.49,30.31,30.48,29.09,-0.30804
2016-01-13,26.04,31.03,31.2,29.42,-0.300024
2016-01-14,26.22,28.94,29.42,28.19,-0.307881
2016-01-17,24.65,28.55,,26.6,-0.352325
2016-01-18,24.72,28.76,28.46,27.31,-0.328828
2016-01-19,23.36,27.88,26.55,25.93,-0.33359
2016-01-20,22.83,29.25,29.53,27.2,-0.288517
2016-01-21,23.88,32.18,32.19,29.42,-0.224156
2016-01-24,26.1,30.5,30.34,28.98,-0.230688
2016-01-25,24.84,31.8,31.45,29.36,-0.197376
2016-01-26,26.11,33.1,32.3,30.5,-0.159548
2016-01-27,27.08,33.89,33.22,31.4,-0.140668
2016-01-28,28.37,34.74,33.62,32.24,-0.095652
2016-01-31,29.01,34.24,31.62,31.62,-0.095538
2016-02-01,28.08,32.72,29.88,30.23,-0.132817
2016-02-02,27.52,35.04,32.28,31.61,-0.080035
2016-02-03,29.51,34.46,31.72,31.9,-0.082014
2016-02-04,29.22,34.06,30.89,31.39,-0.117267
2016-02-07,,32.88,29.69,31.29,-0.137304
2016-02-08,,30.32,27.94,29.13,-0.175955
2016-02-09,26.2,30.84,27.45,28.16,-0.216036
2016-02-10,26.08,30.06,26.21,27.45,-0.221718
2016-02-11,26.86,33.36,29.44,29.89,-0.158028
2016-02-14,29.22,33.39,,31.3,-0.118558
2016-02-15,30.66,32.18,29.04,30.63,-0.116782
2016-02-16,28.31,34.5,30.66,31.16,-0.055471
2016-02-17,30.25,34.28,30.77,31.77,0.003474
2016-02-18,30.07,33.01,29.64,30.91,-0.032248
2016-02-21,29.33,34.69,31.48,31.83,0.04911
2016-02-22,29.69,33.27,31.87,31.61,0.080684
2016-02-23,28.57,34.41,32.15,31.71,0.090065
2016-02-24,29.46,35.29,33.07,32.61,0.10843
2016-02-25,30.43,35.1,32.78,32.77,0.162469
2016-02-28,29.99,35.97,33.75,33.24,0.249624
2016-02-29,31.65,36.81,34.4,34.29,0.255584
2016-03-01,31.95,36.93,34.66,34.51,0.330891
2016-03-02,32.04,37.07,34.57,34.56,0.270588
2016-03-03,32.17,38.72,35.92,35.6,0.210061
2016-03-06,34.39,40.84,37.9,37.71,0.301242
2016-03-07,35.56,39.65,36.5,37.24,0.268392
2016-03-08,35.03,41.07,38.29,38.13,0.250164
2016-03-09,36.25,40.05,37.84,38.05,0.211783
2016-03-10,36.37,40.39,38.5,38.42,0.191687
2016-03-13,35.69,39.53,37.18,37.47,0.185009
2016-03-14,34.66,38.74,36.34,36.58,0.210056
2016-03-15,34.8,40.33,38.46,37.86,0.197722
2016-03-16,36.67,41.54,40.2,39.47,0.237304
2016-03-17,37.42,41.2,39.44,39.35,0.253584
2016-03-20,37.14,41.54,39.91,39.53,0.263343
2016-03-21,37.43,41.79,41.45,40.22,0.380707
2016-03-22,37.14,40.47,39.79,39.13,0.38956
2016-03-23,36.04,40.44,39.46,38.65,0.408015
2016-03-27,36.31,40.27,39.39,38.66,0.293409
2016-03-28,36.17,39.14,38.28,37.86,0.209585
2016-03-29,35.45,39.26,38.32,37.68,0.230167
2016-03-30,35.05,39.6,38.34,37.66,0.208601
2016-03-31,36.22,38.67,36.79,37.23,0.17186
2016-04-03,34.84,37.69,35.7,36.08,0.16726
2016-04-04,33.83,37.87,35.89,35.86,0.12661
2016-04-05,34.69,39.84,37.75,37.43,0.184119
2016-04-06,36.48,39.43,37.26,37.72,0.18953
2016-04-07,36.71,41.94,39.72,39.46,0.210058
2016-04-10,37.79,42.83,40.36,40.33,0.230699
2016-04-11,38.67,44.69,42.17,41.84,0.258724
2016-04-12,40.11,44.18,41.76,42.02,0.22543
2016-04-13,39.66,43.84,41.5,41.67,0.207476
2016-04-14,39.37,43.1,40.36,40.94,0.184606
2016-04-17,37.73,42.91,39.78,40.14,0.127528
2016-04-18,39.17,44.03,41.08,41.43,0.098648
2016-04-19,39.03,45.8,42.63,42.49,0.140977
2016-04-20,41.7,44.53,43.18,43.14,0.131393
2016-04-21,41.01,45.11,43.73,43.28,0.137451
2016-04-24,40.86,44.48,42.64,42.66,0.110359
2016-04-25,40.83,45.74,44.04,43.54,0.161996
2016-04-26,42.59,47.18,45.33,45.03,0.231001
2016-04-27,43.22,48.14,46.03,45.8,0.20972
2016-04-28,44.26,48.13,45.92,46.1,0.167976
2016-05-01,,45.83,44.78,45.3,0.151207
2016-05-02,43.03,44.97,43.65,43.88,0.110043
2016-05-03,42.05,44.62,43.78,43.48,0.081054
2016-05-04,42.45,45.01,44.32,43.93,0.122668
2016-05-05,42.2,45.37,44.66,44.08,0.140492
2016-05-08,42.84,43.63,43.44,43.3,0.120021
2016-05-09,41.23,45.52,44.66,43.8,0.156894
2016-05-10,42.18,47.6,46.23,45.34,0.203291
2016-05-11,44.65,48.08,46.7,46.48,0.234201
2016-05-12,44.39,47.83,46.21,46.14,0.239323
2016-05-15,45.35,48.97,47.72,47.35,0.312361
2016-05-16,45.68,49.28,48.31,47.76,0.331846
2016-05-17,45.76,48.93,48.19,47.63,0.272509
2016-05-18,44.75,48.81,48.16,47.24,0.252386
2016-05-19,45.65,48.72,47.75,47.37,0.200456
2016-05-22,44.87,48.35,48.08,47.1,0.167865
2016-05-23,44.55,48.61,48.62,47.26,0.129541
2016-05-24,45.27,49.74,49.56,48.19,0.146835
2016-05-25,45.74,49.59,49.48,48.27,0.158387
2016-05-26,45.31,49.32,49.33,47.99,0.172203
2016-05-29,45.54,49.76,,47.65,0.187095
2016-05-30,45.9,49.69,49.1,48.23,0.164132
2016-05-31,45.44,49.72,49.01,48.06,0.13109
2016-06-01,46.17,50.04,49.17,48.46,0.123319
2016-06-02,46.28,49.64,48.62,48.18,0.113216
2016-06-05,45.91,50.55,49.69,48.72,0.142053
2016-06-06,46.82,51.44,50.36,49.54,0.137804
2016-06-07,47.99,52.51,51.23,50.58,0.123251
2016-06-08,48.98,51.95,50.56,50.5,0.10262
2016-06-09,48.23,50.54,49.07,49.28,0.06898
2016-06-12,47.06,50.35,48.88,48.76,0.07638
2016-06-13,46.3,49.83,48.49,48.21,0.098678
2016-06-14,46.09,48.97,48.01,47.69,0.096826
2016-06-15,44.93,47.19,46.21,46.11,0.049624
2016-06-16,44.48,49.17,47.98,47.21,0.071007
2016-06-19,46.53,50.65,49.37,48.85,0.128176
2016-06-20,46.4,50.62,48.85,48.62,0.110046
2016-06-21,47.12,49.88,49.13,48.71,0.074327
2016-06-22,46.48,50.91,50.11,49.17,0.057874
2016-06-23,45.47,48.41,47.64,47.17,0.022323
2016-06-26,45.11,47.16,46.33,46.2,-0.024287
2016-06-27,44.55,48.58,47.85,46.99,-0.016122
2016-06-28,45.73,50.61,49.88,48.74,0.023305
2016-06-29,46.46,49.68,48.33,48.16,0.019475
2016-06-30,45.19,50.35,48.99,48.18,0.017099
2016-07-03,46.97,50.1,,48.54,0.030573
2016-07-04,45.01,47.96,46.6,46.52,-0.015658
2016-07-05,,48.8,47.43,48.11,-0.00166
2016-07-06,44.99,46.4,45.14,45.51,-0.057178
2016-07-07,42.5,46.76,45.41,44.89,-0.064597
2016-07-10,41.97,46.25,44.76,44.33,-0.069675
2016-07-11,42.58,48.47,46.8,45.95,-0.047273
2016-07-12,43.41,46.26,44.75,44.81,-0.067624
2016-07-13,42.31,47.37,45.68,45.12,-0.068923
2016-07-14,42.59,47.61,45.95,45.38,-0.058115
2016-07-17,43.38,46.96,45.24,45.19,-0.072455
2016-07-18,42.21,46.66,44.65,44.51,-0.101534
2016-07-19,42.24,47.17,44.94,44.78,-0.11467
2016-07-20,42.73,46.2,44.75,44.56,-0.117624
2016-07-21,41.63,45.69,44.19,43.84,-0.11039
2016-07-24,41.38,44.72,43.13,43.08,-0.116489
2016-07-25,40.37,44.87,42.92,42.72,-0.113877
2016-07-26,40.59,43.47,41.92,41.99,-0.119522
2016-07-27,39.88,42.7,41.14,41.24,-0.105617
2016-07-28,38.64,42.46,41.6,40.9,-0.133658
2016-07-31,40.04,42.14,40.06,40.75,-0.165814
2016-08-01,38.85,41.8,39.51,40.05,-0.176265
2016-08-02,38.54,43.1,40.83,40.82,-0.161979
2016-08-03,39.99,44.29,41.93,42.07,-0.144397
2016-08-04,41.22,44.27,41.8,42.43,-0.100488
2016-08-07,41.59,45.39,43.02,43.33,-0.062121
2016-08-08,,44.98,42.77,43.88,-0.066184
2016-08-09,41.34,44.05,41.71,42.37,-0.130693
2016-08-10,40.49,46.04,43.49,43.34,-0.100083
2016-08-11,42.89,46.97,44.49,44.78,-0.070569
2016-08-14,44.43,48.35,45.74,46.17,-0.048826
2016-08-15,45.74,49.23,46.58,47.18,0.014187
2016-08-16,45.85,49.85,46.79,47.5,-0.012679
2016-08-17,46.65,50.89,48.22,48.59,0.067677
2016-08-18,47.26,50.88,48.52,48.89,0.089107
2016-08-21,46.85,49.16,47.05,47.69,0.075795
2016-08-22,45.38,49.96,48.1,47.81,0.040479
2016-08-23,45.96,49.05,46.77,47.26,0.054675
2016-08-24,45.59,49.67,47.33,47.53,0.053413
2016-08-25,44.62,49.92,47.64,47.39,0.044293
2016-08-28,45.82,49.26,46.98,47.35,0.047798
2016-08-29,46.16,48.37,46.35,46.96,0.055044
2016-08-30,44.79,47.04,44.7,45.51,0.016302
2016-08-31,42.98,45.45,43.16,43.86,-0.015709
2016-09-01,41.71,46.83,44.44,44.33,0.011177
2016-09-04,44.28,47.63,,45.96,0.066852
2016-09-05,43.4,47.26,44.83,45.16,0.057116
2016-09-06,43.67,47.98,45.5,45.72,0.088831
2016-09-07,44.83,49.99,47.62,47.48,0.151309
2016-09-08,45.45,48.01,45.88,46.45,0.135697
2016-09-11,,48.32,46.29,47.3,0.160736
2016-09-12,43.69,47.1,44.9,45.23,0.129338
2016-09-13,43.57,45.85,43.58,44.33,0.085987
2016-09-14,42.04,46.59,43.91,44.18,0.050155
2016-09-15,42.34,45.77,43.03,43.71,0.030167
2016-09-18,42.43,45.95,43.3,43.89,0.012924
2016-09-19,41.99,45.88,43.44,43.77,-0.002507
2016-09-20,43.08,46.83,45.34,45.08,0.06396
2016-09-21,43.58,47.65,46.32,45.85,0.057914
2016-09-22,43.39,45.89,44.48,44.59,-0.004243
2016-09-25,42.15,47.35,45.93,45.14,-0.022309
2016-09-26,43.13,45.97,44.67,44.59,-0.054896
2016-09-27,42.37,48.69,47.05,46.04,-0.030737
2016-09-28,44.65,49.24,47.83,47.24,-0.027783
2016-09-29,45.11,49.06,48.24,47.47,-0.029045
2016-10-02,47.87,50.89,48.81,49.19,0.031453
2016-10-03,47.83,50.87,48.69,49.13,0.027609
2016-10-04,48.83,51.86,49.83,50.17,0.061574
2016-10-05,48.77,52.51,50.44,50.57,0.06396
2016-10-06,50.07,51.93,49.81,50.6,0.067736
2016-10-09,48.9,53.14,51.35,51.13,0.079831
2016-10-10,50.01,52.41,50.79,51.07,0.087521
2016-10-11,50.03,51.81,50.18,50.67,0.113382
2016-10-12,49.07,52.03,50.44,50.51,0.151619
2016-10-13,49.88,51.95,50.35,50.73,0.144372
2016-10-16,49.12,51.52,49.94,50.19,0.092037
2016-10-17,49.23,51.68,50.29,50.4,0.116032
2016-10-18,49.67,52.67,51.6,51.31,0.122266
2016-10-19,49.66,51.38,50.43,50.49,0.063395
2016-10-20,48.82,51.78,50.85,50.48,0.08676
2016-10-23,49.48,51.46,50.52,50.49,0.067442
2016-10-24,49.2,50.79,49.96,49.98,0.105019
2016-10-25,47.91,49.98,49.18,49.02,0.105797
2016-10-26,48.16,50.47,49.72,49.45,0.119285
2016-10-27,48.4,49.71,48.7,48.94,0.119652
2016-10-30,47.44,48.3,46.86,47.53,0.082935
2016-10-31,45.42,48.14,46.67,46.74,0.067855
2016-11-01,44.08,46.86,45.34,45.43,0.007764
2016-11-02,43.52,46.35,44.66,44.84,-0.022028
2016-11-03,42.84,45.58,44.07,44.16,-0.009643
2016-11-06,42.69,46.15,44.89,44.58,-0.012406
2016-11-07,42.87,46.04,44.98,44.63,0.000897
2016-11-08,42.57,46.36,45.27,44.73,-0.028454
2016-11-09,43.67,45.84,44.66,44.72,-0.053345
2016-11-10,43.7,44.75,43.41,43.95,-0.074152
2016-11-13,41.95,44.43,43.32,43.23,-0.121163
2016-11-14,41.97,46.95,45.81,44.91,-0.085895
2016-11-15,43.45,46.63,45.57,45.22,-0.098665
2016-11-16,43.47,46.49,45.42,45.13,-0.107574
2016-11-17,42.8,46.86,45.69,45.12,-0.1083
2016-11-20,44.47,48.9,47.49,46.95,-0.081752
2016-11-21,46.08,49.12,48.03,47.74,-0.065205
2016-11-22,46.07,48.95,47.96,47.66,-0.059404
2016-11-23,45.67,49.0,,47.34,-0.06276
2016-11-24,45.97,47.24,46.06,46.42,-0.08496
2016-11-27,43.76,48.24,47.08,46.36,-0.07631
2016-11-28,44.65,46.38,45.23,45.42,-0.09881
2016-11-29,44.12,50.47,49.44,48.01,-0.064315
2016-11-30,49.02,53.94,51.06,51.34,0.016835
2016-12-01,50.39,54.46,51.68,52.18,0.033677
2016-12-04,51.64,54.94,51.79,52.79,0.045554
2016-12-05,51.65,53.93,50.93,52.17,0.043818
2016-12-06,50.35,53.0,49.77,51.04,0.041208
2016-12-07,50.3,53.89,50.84,51.68,0.045096
2016-12-08,51.32,54.33,51.5,52.38,0.07029
2016-12-11,54.18,55.69,52.83,54.23,0.140964
2016-12-12,52.85,55.72,52.98,53.85,0.152118
2016-12-13,52.69,53.9,51.04,52.54,0.156505
2016-12-14,51.65,54.02,50.9,52.19,0.163916
2016-12-15,51.69,55.21,51.9,52.93,0.198596
2016-12-18,52.86,54.92,52.12,53.3,0.195603
2016-12-19,52.09,55.35,52.23,53.22,0.192471
2016-12-20,52.87,54.46,52.49,53.27,0.190923
2016-12-21,51.78,55.05,52.95,53.26,0.190966
2016-12-22,52.21,55.16,53.02,53.46,0.216382
2016-12-26,52.72,56.09,53.9,54.24,0.254684
2016-12-27,53.73,56.22,54.06,54.67,0.217324
2016-12-28,53.9,56.14,53.77,54.6,0.20743
2016-12-29,53.83,56.82,53.72,54.79,0.214048
2017-01-02,54.65,55.47,52.33,54.15,0.200133
2017-01-03,53.99,56.46,53.26,54.57,0.1623
2017-01-04,54.28,56.89,53.76,54.98,0.151655
2017-01-05,54.25,57.1,53.99,55.11,0.156316
2017-01-08,54.35,54.94,51.96,53.75,0.135403
2017-01-09,53.14,53.64,50.82,52.53,0.131624
2017-01-10,52.22,55.1,52.25,53.19,0.147325
2017-01-11,53.45,56.01,53.01,54.16,0.192426
2017-01-12,54.3,55.45,52.37,54.04,0.125599
2017-01-15,53.29,55.86,,54.58,0.063109
2017-01-16,53.88,55.47,52.48,53.94,0.033729
2017-01-17,53.84,53.92,51.08,52.95,0.003031
2017-01-18,53.03,54.16,51.37,52.85,0.013034
2017-01-19,52.91,55.49,52.42,53.61,0.050353
2017-01-22,53.52,55.23,52.75,53.83,0.041602
2017-01-23,53.98,55.44,53.18,54.2,0.034746
2017-01-24,53.47,55.08,52.75,53.77,-0.008482
2017-01-25,53.86,56.24,53.78,54.63,0.014485
2017-01-26,54.49,55.52,53.17,54.39,0.035211
2017-01-29,,55.23,52.63,53.93,0.03334
2017-01-30,53.23,55.7,52.81,53.91,0.018515
2017-01-31,53.22,56.8,53.88,54.63,0.024953
2017-02-01,54.94,56.56,53.54,55.01,0.033634
2017-02-02,55.45,56.81,53.83,55.36,0.039234
2017-02-05,55.31,55.72,53.01,54.68,0.026662
2017-02-06,54.17,55.05,52.17,53.8,0.00636
2017-02-07,53.35,55.12,52.34,53.6,-0.011799
2017-02-08,53.79,55.63,53.0,54.14,-0.009695
2017-02-09,53.78,56.7,53.86,54.78,0.003297
2017-02-12,54.76,55.59,52.93,54.43,-0.006571
2017-02-13,54.14,55.97,53.2,54.44,0.005355
2017-02-14,54.0,55.75,53.11,54.29,-0.005131
2017-02-15,53.95,55.65,53.36,54.32,-0.012004
2017-02-16,54.06,55.81,53.4,54.42,-0.01252
2017-02-19,54.46,56.18,,55.32,0.029209
2017-02-20,54.64,56.66,54.06,55.12,0.049305
2017-02-21,54.68,55.84,53.59,54.7,0.028389
2017-02-22,54.75,56.58,54.45,55.26,0.02031
2017-02-23,54.7,55.89,53.99,54.86,0.015174
2017-02-26,55.18,55.93,54.05,55.05,0.008611
2017-02-27,,55.59,54.01,54.8,0.015944
2017-02-28,55.13,56.36,53.83,55.11,0.040793
2017-03-01,54.85,55.08,52.61,54.18,0.025166
2017-03-02,53.68,55.9,53.33,54.3,0.012871
2017-03-05,53.85,56.01,53.2,54.35,0.00966
2017-03-06,54.44,55.92,53.14,54.5,0.005535
2017-03-07,54.02,53.11,50.28,52.47,-0.024177
2017-03-08,52.52,52.19,49.28,51.33,-0.060406
2017-03-09,51.16,51.37,48.49,50.34,-0.074462
2017-03-12,50.04,51.35,48.4,49.93,-0.07417
2017-03-13,49.82,50.92,47.72,49.49,-0.081988
2017-03-14,50.01,51.81,48.86,50.23,-0.080542
2017-03-15,50.64,51.74,48.75,50.38,-0.084167
2017-03-16,50.13,51.76,48.78,50.22,-0.092847
2017-03-19,50.05,51.62,48.22,49.96,-0.08632
2017-03-20,50.42,50.96,47.34,49.57,-0.078625
2017-03-21,49.02,50.64,48.04,49.23,-0.08153
2017-03-22,49.17,50.56,47.7,49.14,-0.092353
2017-03-23,48.97,50.8,47.97,49.25,-0.100949
2017-03-26,48.84,50.75,47.73,49.11,-0.09774
2017-03-27,49.23,51.33,48.37,49.64,-0.08817
2017-03-28,50.14,52.42,49.51,50.69,-0.066311
2017-03-29,50.71,52.96,50.35,51.34,-0.05486
2017-03-30,50.78,52.83,50.6,51.4,-0.055494
2017-04-02,51.67,53.12,50.24,51.68,-0.065799
2017-04-03,51.1,54.17,51.03,52.1,-0.05479
2017-04-04,52.99,54.36,51.15,52.83,-0.034186
2017-04-05,52.64,54.89,51.7,53.08,-0.03945
2017-04-06,53.94,55.24,52.24,53.81,-0.01914
2017-04-09,53.88,55.98,53.08,54.31,-0.013442
2017-04-10,54.33,56.23,53.4,54.65,-0.002737
2017-04-11,54.61,55.86,53.11,54.53,-0.010524
2017-04-12,54.16,55.89,53.18,54.41,0.004245
2017-04-16,53.49,55.36,52.65,53.83,-0.008656
2017-04-17,53.12,54.89,52.41,53.47,-0.016191
2017-04-18,53.04,52.93,50.44,52.14,-0.043303
2017-04-19,51.46,52.99,50.27,51.57,-0.017153
2017-04-20,51.36,51.96,49.62,50.98,-0.006819
2017-04-23,50.94,51.6,49.23,50.59,0.004966
2017-04-24,50.13,52.1,49.56,50.6,0.013419
2017-04-25,50.57,51.82,49.62,50.67,0.023843
2017-04-26,50.02,51.44,48.97,50.14,-0.001792
2017-04-27,50.16,51.73,49.33,50.41,0.000595
2017-04-30,,51.52,48.84,50.18,-0.000796
2017-05-01,,50.46,47.66,49.06,-0.018014
2017-05-02,49.68,50.79,47.82,49.43,-0.002824
2017-05-03,,48.38,45.52,46.95,-0.046313
2017-05-04,47.97,49.1,46.22,47.76,-0.028083
2017-05-07,,49.34,46.43,47.89,-0.027614
2017-05-08,48.38,48.73,45.88,47.66,-0.029526
2017-05-09,,50.22,47.33,48.78,-0.017325
2017-05-10,49.64,50.77,47.83,49.41,-0.025252
2017-05-11,49.46,50.84,47.84,49.38,-0.038177
2017-05-14,50.82,51.82,48.85,50.5,-0.01751
2017-05-15,51.09,51.65,48.66,50.47,-0.023413
2017-05-16,50.42,52.21,49.07,50.57,-0.029367
2017-05-17,51.0,52.51,49.35,50.95,-0.035586
2017-05-18,51.96,53.61,50.33,51.97,-0.020912
2017-05-21,52.79,53.87,50.73,52.46,-0.025088
2017-05-22,52.31,54.15,51.47,52.64,-0.030749
2017-05-23,53.1,53.96,51.36,52.81,-0.033669
2017-05-24,52.78,51.46,48.9,51.05,-0.063818
2017-05-25,50.42,52.15,49.8,50.79,-0.066532
2017-05-28,50.65,52.29,,51.47,-0.043842
2017-05-29,50.48,51.84,49.66,50.66,-0.052553
2017-05-30,50.09,50.31,48.32,49.57,-0.04929
2017-05-31,50.16,50.63,48.36,49.72,-0.035874
2017-06-01,48.34,49.95,47.66,48.65,-0.045704
2017-06-04,48.77,49.47,47.4,48.55,-0.040324
2017-06-05,47.89,50.12,48.19,48.73,-0.036957
2017-06-06,48.42,48.06,45.72,47.4,-0.064535
2017-06-07,47.07,47.86,45.64,46.86,-0.065417
2017-06-08,46.46,48.15,45.83,46.81,-0.071414
2017-06-11,47.02,48.29,46.08,47.13,-0.060781
2017-06-12,47.3,48.72,46.46,47.49,-0.032002
2017-06-13,46.84,47.0,44.73,46.19,-0.065547
2017-06-14,45.37,46.92,44.46,45.58,-0.02918
2017-06-15,45.88,47.37,44.74,46.0,-0.036851
2017-06-18,45.68,46.91,44.2,45.6,-0.047818
2017-06-19,45.62,46.02,43.23,44.96,-0.056651
2017-06-20,44.32,44.82,42.53,43.89,-0.100246
2017-06-21,43.5,45.22,42.74,43.82,-0.113135
2017-06-22,44.17,45.54,43.01,44.24,-0.104091
2017-06-25,,45.83,43.38,44.6,-0.116832
2017-06-26,45.03,46.65,44.24,45.31,-0.102239
2017-06-27,45.3,47.31,44.74,45.78,-0.09472
2017-06-28,46.36,47.42,44.93,46.24,-0.092444
2017-06-29,46.47,47.92,46.04,46.81,-0.099288
2017-07-02,47.62,49.68,47.07,48.12,-0.08273
2017-07-03,48.43,49.61,,49.02,-0.068769
2017-07-04,48.34,47.79,45.13,47.09,-0.108313
2017-07-05,47.07,48.11,45.52,46.9,-0.081293
2017-07-06,46.05,46.71,44.23,45.66,-0.101004
2017-07-09,45.24,46.88,44.4,45.51,-0.115796
2017-07-10,45.27,47.52,45.04,45.94,-0.09317
2017-07-11,46.82,47.74,45.49,46.68,-0.058301
2017-07-12,46.1,48.42,46.08,46.87,-0.057321
2017-07-13,46.99,48.91,46.54,47.48,-0.024049
2017-07-16,47.65,48.42,46.02,47.36,-0.024511
2017-07-17,47.2,48.84,46.4,47.48,-0.025652
2017-07-18,47.41,49.7,47.12,48.08,0.014346
2017-07-19,48.33,49.3,46.79,48.14,0.027315
2017-07-20,48.17,48.06,45.77,47.33,0.011109
2017-07-23,46.51,48.6,46.34,47.15,0.000424
2017-07-24,47.3,50.2,47.89,48.46,0.020425
2017-07-25,49.05,50.97,48.75,49.59,0.073609
2017-07-26,49.35,51.49,49.04,49.96,0.096095
2017-07-27,49.72,52.52,49.71,50.65,0.101087
2017-07-30,50.38,52.65,50.17,51.07,0.119956
2017-07-31,51.22,51.78,49.16,50.72,0.128114
2017-08-01,50.29,52.36,49.59,50.75,0.1563
2017-08-02,50.83,52.01,49.03,50.62,0.15518
2017-08-03,50.36,52.42,49.58,50.79,0.148056
2017-08-06,50.8,52.37,49.39,50.85,0.140135
2017-08-07,51.24,52.14,49.17,50.85,0.122269
2017-08-08,,52.7,49.56,51.13,0.116863
2017-08-09,51.62,51.9,48.59,50.7,0.096453
2017-08-10,49.86,52.1,48.82,50.26,0.073702
2017-08-13,50.36,50.73,47.59,49.56,0.029925
2017-08-14,49.26,50.8,47.55,49.2,0.003672
2017-08-15,49.53,50.27,46.78,48.86,0.037588
2017-08-16,48.65,51.03,47.09,48.92,0.04307
2017-08-17,49.26,52.72,48.51,50.16,0.098555
2017-08-20,50.72,51.66,47.37,49.92,0.096902
2017-08-21,49.97,51.87,47.64,49.83,0.084676
2017-08-22,49.93,52.57,48.41,50.3,0.077549
2017-08-23,50.55,52.04,47.43,50.01,0.066994
2017-08-24,50.56,52.41,47.87,50.28,0.058972
2017-08-27,50.55,51.89,46.57,49.67,0.048775
2017-08-28,50.1,52.0,46.44,49.51,0.042755
